panel,controller,wave,band,freq_Hz,t_ms,setpoint_nm,displacement_nm
a,PID,Sine,normal bandwidth,20,24.97,1175.41934813101,1149.98818692583
a,PID,Sine,normal bandwidth,20,25.08,1178.76656178134,1147.14680680003
a,PID,Sine,normal bandwidth,20,25.19,1182.07961805801,1150.21568584928
a,PID,Sine,normal bandwidth,20,25.3,1185.3578839271,1153.67964779803
a,PID,Sine,normal bandwidth,20,25.41,1188.60073300214,1157.42107569268
a,PID,Sine,normal bandwidth,20,25.52,1191.80754566387,1161.4363271229
a,PID,Sine,normal bandwidth,20,25.63,1194.97770917857,1165.72211156759
a,PID,Sine,normal bandwidth,20,25.74,1198.11061781518,1170.27508824713
a,PID,Sine,normal bandwidth,20,25.85,1201.20567296102,1175.09186533384
a,PID,Sine,normal bandwidth,20,25.96,1204.26228323616,1180.16900059511
a,PID,Sine,normal bandwidth,20,26.07,1207.27986460645,1177.77469499447
a,PID,Sine,normal bandwidth,20,26.18,1210.25784049507,1180.51934325101
a,PID,Sine,normal bandwidth,20,26.29,1213.19564189273,1183.69345695172
a,PID,Sine,normal bandwidth,20,26.4,1216.09270746637,1187.11430625573
a,PID,Sine,normal bandwidth,20,26.51,1218.94848366644,1190.77757210457
a,PID,Sine,normal bandwidth,20,26.62,1221.76242483264,1194.67952172535
a,PID,Sine,normal bandwidth,20,26.73,1224.5339932982,1198.81637898175
a,PID,Sine,normal bandwidth,20,26.84,1227.26265949261,1203.18432286102
a,PID,Sine,normal bandwidth,20,26.95,1229.94790204281,1207.77948819613
a,PID,Sine,normal bandwidth,20,27.06,1232.58920787277,1205.88118295199
a,PID,Sine,normal bandwidth,20,27.17,1235.18607230162,1208.21628469051
a,PID,Sine,normal bandwidth,20,27.28,1237.73799913996,1211.04051767361
a,PID,Sine,normal bandwidth,20,27.39,1240.24450078476,1214.07705524076
a,PID,Sine,normal bandwidth,20,27.5,1242.70509831248,1217.32085569002
a,PID,Sine,normal bandwidth,20,27.61,1245.11932157062,1220.76780129508
a,PID,Sine,normal bandwidth,20,27.72,1247.4867092675,1224.41373892991
a,PID,Sine,normal bandwidth,20,27.83,1249.80680906043,1228.2544774587
a,PID,Sine,normal bandwidth,20,27.94,1252.07917764215,1232.28578852456
a,PID,Sine,normal bandwidth,20,28.05,1254.30338082552,1230.92620596626
a,PID,Sine,normal bandwidth,20,28.16,1256.47899362649,1232.77474641266
a,PID,Sine,normal bandwidth,20,28.27,1258.60560034526,1235.20501126867
a,PID,Sine,normal bandwidth,20,28.38,1260.68279464579,1237.81001158527
a,PID,Sine,normal bandwidth,20,28.49,1262.71017963337,1240.58391793296
a,PID,Sine,normal bandwidth,20,28.6,1264.68736793049,1243.52229077345
a,PID,Sine,normal bandwidth,20,28.71,1266.61398175083,1246.62066418477
a,PID,Sine,normal bandwidth,20,28.82,1268.48965297147,1249.8745416911
a,PID,Sine,normal bandwidth,20,28.93,1270.31402320325,1253.27939710413
a,PID,Sine,normal bandwidth,20,29.04,1272.08674385916,1252.48095530647
a,PID,Sine,normal bandwidth,20,29.15,1273.80747622105,1253.77095643822
a,PID,Sine,normal bandwidth,20,29.26,1275.47589150429,1255.77268775285
a,PID,Sine,normal bandwidth,20,29.37,1277.09167092059,1257.90904898556
a,PID,Sine,normal bandwidth,20,29.48,1278.65450573896,1260.17334917268
a,PID,Sine,normal bandwidth,20,29.59,1280.16409734463,1262.56089500556
a,PID,Sine,normal bandwidth,20,29.7,1281.62015729616,1265.06697679472
a,PID,Sine,normal bandwidth,20,29.81,1283.02240738055,1267.68686222713
a,PID,Sine,normal bandwidth,20,29.92,1284.37057966635,1270.4157972451
a,PID,Sine,normal bandwidth,20,30.03,1285.66441655494,1270.18010923988
a,PID,Sine,normal bandwidth,20,30.14,1286.90367082965,1270.85754888592
a,PID,Sine,normal bandwidth,20,30.25,1288.08810570308,1272.40540417091
a,PID,Sine,normal bandwidth,20,30.36,1289.2174948623,1274.04584349714
a,PID,Sine,normal bandwidth,20,30.47,1290.2916225121,1275.77127762588
a,PID,Sine,normal bandwidth,20,30.58,1291.31028341622,1277.57683152654
a,PID,Sine,normal bandwidth,20,30.69,1292.27328293658,1279.45762453882
a,PID,Sine,normal bandwidth,20,30.8,1293.18043707046,1281.40876166063
a,PID,Sine,normal bandwidth,20,30.91,1294.03157248564,1283.42533444916
a,PID,Sine,normal bandwidth,20,31.02,1294.82652655357,1283.70149892741
a,PID,Sine,normal bandwidth,20,31.13,1295.56514738037,1283.75990517043
a,PID,Sine,normal bandwidth,20,31.24,1296.24729383592,1284.83672593057
a,PID,Sine,normal bandwidth,20,31.35,1296.8728355808,1285.9626635787
a,PID,Sine,normal bandwidth,20,31.46,1297.44165309117,1287.12933813336
a,PID,Sine,normal bandwidth,20,31.57,1297.95363768166,1288.33176816147
a,PID,Sine,normal bandwidth,20,31.68,1298.40869152609,1289.56497747302
a,PID,Sine,normal bandwidth,20,31.79,1298.80672767618,1290.8239840397
a,PID,Sine,normal bandwidth,20,31.9,1299.14767007818,1292.10380090421
a,PID,Sine,normal bandwidth,20,32.01,1299.43145358737,1292.72376330063
a,PID,Sine,normal bandwidth,20,32.12,1299.65802398052,1292.27229862966
a,PID,Sine,normal bandwidth,20,32.23,1299.82733796626,1292.86933525627
a,PID,Sine,normal bandwidth,20,32.34,1299.93936319335,1293.4709002324
a,PID,Sine,normal bandwidth,20,32.45,1299.99407825684,1294.068313258
a,PID,Sine,normal bandwidth,20,32.56,1299.99147270219,1294.65656477572
a,PID,Sine,normal bandwidth,20,32.67,1299.93154702726,1295.23065998814
a,PID,Sine,normal bandwidth,20,32.78,1299.81431268218,1295.78560684879
a,PID,Sine,normal bandwidth,20,32.89,1299.63979206723,1296.31641697012
a,PID,Sine,normal bandwidth,20,33,1299.40801852848,1296.81810657644
a,PID,Sine,normal bandwidth,20,33.11,1299.11903635149,1296.25902247603
a,PID,Sine,normal bandwidth,20,33.22,1298.77290075281,1296.37615013951
a,PID,Sine,normal bandwidth,20,33.33,1298.36967786942,1296.45192138895
a,PID,Sine,normal bandwidth,20,33.44,1297.90944474614,1296.47871166142
a,PID,Sine,normal bandwidth,20,33.55,1297.39228932085,1296.45156504023
a,PID,Sine,normal bandwidth,20,33.66,1296.81831040774,1296.36554534132
a,PID,Sine,normal bandwidth,20,33.77,1296.18761767839,1296.21572766303
a,PID,Sine,normal bandwidth,20,33.88,1295.50033164083,1295.99719929389
a,PID,Sine,normal bandwidth,20,33.99,1294.75658361653,1295.70506065115
a,PID,Sine,normal bandwidth,20,34.1,1293.95651571527,1295.65437669849
a,PID,Sine,normal bandwidth,20,34.21,1293.10028080804,1295.30090392217
a,PID,Sine,normal bandwidth,20,34.32,1292.18804249778,1294.85777446826
a,PID,Sine,normal bandwidth,20,34.43,1291.21997508814,1294.32158128949
a,PID,Sine,normal bandwidth,20,34.54,1290.19626355017,1293.68750950449
a,PID,Sine,normal bandwidth,20,34.65,1289.117103487,1292.95075788022
a,PID,Sine,normal bandwidth,20,34.76,1287.98270109645,1292.10654478501
a,PID,Sine,normal bandwidth,20,34.87,1286.7932731316,1291.15010912008
a,PID,Sine,normal bandwidth,20,34.98,1285.54904685943,1290.07671122926
a,PID,Sine,normal bandwidth,20,35.09,1284.25026001737,1290.46248871263
a,PID,Sine,normal bandwidth,20,35.2,1282.89716076786,1289.65865196659
a,PID,Sine,normal bandwidth,20,35.31,1281.49000765096,1288.71154195
a,PID,Sine,normal bandwidth,20,35.42,1280.02906953492,1287.62870020413
a,PID,Sine,normal bandwidth,20,35.53,1278.51462556485,1286.40555098124
a,PID,Sine,normal bandwidth,20,35.64,1276.94696510934,1285.03750229668
a,PID,Sine,normal bandwidth,20,35.75,1275.32638770519,1283.51998969957
a,PID,Sine,normal bandwidth,20,35.86,1273.65320300018,1281.8484772969
a,PID,Sine,normal bandwidth,20,35.97,1271.92773069388,1280.01845862077
a,PID,Sine,normal bandwidth,20,36.08,1270.15030047659,1280.75540613824
a,PID,Sine,normal bandwidth,20,36.19,1268.32125196637,1279.53527522632
a,PID,Sine,normal bandwidth,20,36.3,1266.44093464406,1278.10677843446
a,PID,Sine,normal bandwidth,20,36.41,1264.50970778661,1276.5019314059
a,PID,Sine,normal bandwidth,20,36.52,1262.52794039835,1274.71651661363
a,PID,Sine,normal bandwidth,20,36.63,1260.49601114053,1272.74622247195
a,PID,Sine,normal bandwidth,20,36.74,1258.41430825895,1270.5867722648
a,PID,Sine,normal bandwidth,20,36.85,1256.28322950979,1268.23392541702
a,PID,Sine,normal bandwidth,20,36.96,1254.10318208358,1265.6834783062
a,PID,Sine,normal bandwidth,20,37.07,1251.87458252743,1266.66927012677
a,PID,Sine,normal bandwidth,20,37.18,1249.59785666542,1265.08610182448
a,PID,Sine,normal bandwidth,20,37.29,1247.27343951727,1263.20602093098
a,PID,Sine,normal bandwidth,20,37.4,1244.90177521516,1261.11160261046
a,PID,Sine,normal bandwidth,20,37.51,1242.48331691891,1258.79914697051
a,PID,Sine,normal bandwidth,20,37.62,1240.01852672939,1256.26468980324
a,PID,Sine,normal bandwidth,20,37.73,1237.50787560023,1253.50430823455
a,PID,Sine,normal bandwidth,20,37.84,1234.95184324781,1250.51412255439
a,PID,Sine,normal bandwidth,20,37.95,1232.35091805962,1247.29029696196
a,PID,Sine,normal bandwidth,20,38.06,1229.70559700093,1248.39758237302
a,PID,Sine,normal bandwidth,20,38.17,1227.01638551985,1246.5334651736
a,PID,Sine,normal bandwidth,20,38.28,1224.28379745073,1244.23826667574
a,PID,Sine,normal bandwidth,20,38.39,1221.50835491601,1241.69387861854
a,PID,Sine,normal bandwidth,20,38.5,1218.69058822642,1238.89735329458
a,PID,Sine,normal bandwidth,20,38.61,1215.83103577969,1235.84513577793
a,PID,Sine,normal bandwidth,20,38.72,1212.93024395765,1232.53371767517
a,PID,Sine,normal bandwidth,20,38.83,1209.98876702184,1228.95964011074
a,PID,Sine,normal bandwidth,20,38.94,1207.00716700761,1225.11949439603
a,PID,Sine,normal bandwidth,20,39.05,1203.98601361673,1226.18048072209
a,PID,Sine,normal bandwidth,20,39.16,1200.92588410851,1224.16325836693
a,PID,Sine,normal bandwidth,20,39.27,1197.82736318956,1221.49545736414
a,PID,Sine,normal bandwidth,20,39.38,1194.691042902,1218.54714033779
a,PID,Sine,normal bandwidth,20,39.49,1191.51752251039,1215.3164822693
a,PID,Sine,normal bandwidth,20,39.6,1188.30740838721,1211.80039361567
a,PID,Sine,normal bandwidth,20,39.71,1185.06131389698,1207.99583469808
a,PID,Sine,normal bandwidth,20,39.82,1181.77985927908,1203.89982093985
a,PID,Sine,normal bandwidth,20,39.93,1178.46367152924,1199.50942345327
a,PID,Sine,normal bandwidth,20,40.04,1175.11338427976,1200.2881616936
a,PID,Sine,normal bandwidth,20,40.15,1171.72963767838,1198.32048739833
a,PID,Sine,normal bandwidth,20,40.26,1168.31307826602,1195.32799462589
a,PID,Sine,normal bandwidth,20,40.37,1164.86435885322,1192.02741116425
a,PID,Sine,normal bandwidth,20,40.48,1161.38413839543,1188.418645007
a,PID,Sine,normal bandwidth,20,40.59,1157.87308186706,1184.49912181315
a,PID,Sine,normal bandwidth,20,40.7,1154.33186013445,1180.2663176106
a,PID,Sine,normal bandwidth,20,40.81,1150.76114982769,1175.71776825471
a,PID,Sine,normal bandwidth,20,40.92,1147.16163321133,1170.85106993095
a,PID,Sine,normal bandwidth,20,41.03,1143.53399805398,1170.99566547113
a,PID,Sine,normal bandwidth,20,41.14,1139.87893749698,1169.40388660986
a,PID,Sine,normal bandwidth,20,41.25,1136.19714992186,1166.13935609625
a,PID,Sine,normal bandwidth,20,41.36,1132.48933881699,1162.54289608508
a,PID,Sine,normal bandwidth,20,41.47,1128.7562126431,1158.6171717181
a,PID,Sine,normal bandwidth,20,41.58,1124.99848469793,1154.36016727368
a,PID,Sine,normal bandwidth,20,41.69,1121.21687297995,1149.76991351276
a,PID,Sine,normal bandwidth,20,41.8,1117.41210005116,1144.84450481148
a,PID,Sine,normal bandwidth,20,41.91,1113.58489289903,1139.58209958465
a,PID,Sine,normal bandwidth,20,42.02,1109.7359827976,1138.5447733812
